"Scenario","Iter","Parameter","Value"
"WorkFlow",1,"-2LL",7524.97456
"WorkFlow",1,"CMultStdev",0.939866
"WorkFlow",1,"tvVmax",1204.29
"WorkFlow",1,"tvKm",1205.04
"WorkFlow",1,"tvV",16.1891
"WorkFlow",1,"tvKa",1.18128
"WorkFlow",1,"K12",2.15227
"WorkFlow",1,"K21",2.881
"WorkFlow",1,"dVdWT",1.10163
"WorkFlow",2,"-2LL",7507.49428
"WorkFlow",2,"CMultStdev",0.855132
"WorkFlow",2,"tvVmax",1208.58
"WorkFlow",2,"tvKm",1214.73
"WorkFlow",2,"tvV",16.5991
"WorkFlow",2,"tvKa",1.16036
"WorkFlow",2,"K12",2.20511
"WorkFlow",2,"K21",2.86024
"WorkFlow",2,"dVdWT",1.08773
"WorkFlow",3,"-2LL",7487.22832
"WorkFlow",3,"CMultStdev",0.757489
"WorkFlow",3,"tvVmax",1208.58
"WorkFlow",3,"tvKm",1231.81
"WorkFlow",3,"tvV",16.2708
"WorkFlow",3,"tvKa",1.1402
"WorkFlow",3,"K12",2.13795
"WorkFlow",3,"K21",2.95169
"WorkFlow",3,"dVdWT",1.05734
"WorkFlow",4,"-2LL",7470.09002
"WorkFlow",4,"CMultStdev",0.680572
"WorkFlow",4,"tvVmax",1207.36
"WorkFlow",4,"tvKm",1246.14
"WorkFlow",4,"tvV",15.827
"WorkFlow",4,"tvKa",1.12546
"WorkFlow",4,"K12",2.0582
"WorkFlow",4,"K21",3.04171
"WorkFlow",4,"dVdWT",1.02909
"WorkFlow",5,"-2LL",7449.89396
"WorkFlow",5,"CMultStdev",0.579661
"WorkFlow",5,"tvVmax",1203.98
"WorkFlow",5,"tvKm",1269.79
"WorkFlow",5,"tvV",14.9743
"WorkFlow",5,"tvKa",1.1069
"WorkFlow",5,"K12",1.92682
"WorkFlow",5,"K21",3.1805
"WorkFlow",5,"dVdWT",0.989337
"WorkFlow",6,"-2LL",7443.69556
"WorkFlow",6,"CMultStdev",0.514447
"WorkFlow",6,"tvVmax",1199.23
"WorkFlow",6,"tvKm",1301.38
"WorkFlow",6,"tvV",13.9703
"WorkFlow",6,"tvKa",1.09313
"WorkFlow",6,"K12",1.79685
"WorkFlow",6,"K21",3.3175
"WorkFlow",6,"dVdWT",0.959066
"WorkFlow",7,"-2LL",7441.43012
"WorkFlow",7,"CMultStdev",0.550691
"WorkFlow",7,"tvVmax",1197.66
"WorkFlow",7,"tvKm",1300.78
"WorkFlow",7,"tvV",14.1767
"WorkFlow",7,"tvKa",1.09574
"WorkFlow",7,"K12",1.82633
"WorkFlow",7,"K21",3.28084
"WorkFlow",7,"dVdWT",0.968824
"WorkFlow",8,"-2LL",7440.81016
"WorkFlow",8,"CMultStdev",0.553871
"WorkFlow",8,"tvVmax",1196.29
"WorkFlow",8,"tvKm",1314.14
"WorkFlow",8,"tvV",14.189
"WorkFlow",8,"tvKa",1.09088
"WorkFlow",8,"K12",1.82803
"WorkFlow",8,"K21",3.28629
"WorkFlow",8,"dVdWT",0.972124
"WorkFlow",9,"-2LL",7436.90122
"WorkFlow",9,"CMultStdev",0.554423
"WorkFlow",9,"tvVmax",1191.22
"WorkFlow",9,"tvKm",1403.04
"WorkFlow",9,"tvV",14.1579
"WorkFlow",9,"tvKa",1.05658
"WorkFlow",9,"K12",1.82453
"WorkFlow",9,"K21",3.33294
"WorkFlow",9,"dVdWT",0.975084
"WorkFlow",10,"-2LL",7429.28518
"WorkFlow",10,"CMultStdev",0.546613
"WorkFlow",10,"tvVmax",1179.65
"WorkFlow",10,"tvKm",1703.22
"WorkFlow",10,"tvV",13.9481
"WorkFlow",10,"tvKa",0.954195
"WorkFlow",10,"K12",1.80509
"WorkFlow",10,"K21",3.482
"WorkFlow",10,"dVdWT",0.981729
"WorkFlow",11,"-2LL",7427.30756
"WorkFlow",11,"CMultStdev",0.546314
"WorkFlow",11,"tvVmax",1194.22
"WorkFlow",11,"tvKm",1822.62
"WorkFlow",11,"tvV",13.8494
"WorkFlow",11,"tvKa",0.932284
"WorkFlow",11,"K12",1.80659
"WorkFlow",11,"K21",3.52192
"WorkFlow",11,"dVdWT",0.986971
"WorkFlow",12,"-2LL",7427.05228
"WorkFlow",12,"CMultStdev",0.548342
"WorkFlow",12,"tvVmax",1311.17
"WorkFlow",12,"tvKm",2279.86
"WorkFlow",12,"tvV",13.491
"WorkFlow",12,"tvKa",0.887384
"WorkFlow",12,"K12",1.84842
"WorkFlow",12,"K21",3.66236
"WorkFlow",12,"dVdWT",1.01926
"WorkFlow",13,"-2LL",7419.56426
"WorkFlow",13,"CMultStdev",0.546159
"WorkFlow",13,"tvVmax",1304.35
"WorkFlow",13,"tvKm",2078.65
"WorkFlow",13,"tvV",13.5991
"WorkFlow",13,"tvKa",0.942443
"WorkFlow",13,"K12",1.84205
"WorkFlow",13,"K21",3.5646
"WorkFlow",13,"dVdWT",1.00877
"WorkFlow",14,"-2LL",7415.32654
"WorkFlow",14,"CMultStdev",0.540189
"WorkFlow",14,"tvVmax",1370.8
"WorkFlow",14,"tvKm",2101.65
"WorkFlow",14,"tvV",13.5356
"WorkFlow",14,"tvKa",0.977455
"WorkFlow",14,"K12",1.85592
"WorkFlow",14,"K21",3.52909
"WorkFlow",14,"dVdWT",1.01183
"WorkFlow",15,"-2LL",7412.05352
"WorkFlow",15,"CMultStdev",0.528166
"WorkFlow",15,"tvVmax",1639.27
"WorkFlow",15,"tvKm",2316.19
"WorkFlow",15,"tvV",13.2891
"WorkFlow",15,"tvKa",1.06502
"WorkFlow",15,"K12",1.92254
"WorkFlow",15,"K21",3.46161
"WorkFlow",15,"dVdWT",1.03223
"WorkFlow",16,"-2LL",7410.6389
"WorkFlow",16,"CMultStdev",0.536052
"WorkFlow",16,"tvVmax",1541.04
"WorkFlow",16,"tvKm",2229.28
"WorkFlow",16,"tvV",13.3915
"WorkFlow",16,"tvKa",1.02693
"WorkFlow",16,"K12",1.89603
"WorkFlow",16,"K21",3.48365
"WorkFlow",16,"dVdWT",1.0204
"WorkFlow",17,"-2LL",7410.44286
"WorkFlow",17,"CMultStdev",0.535641
"WorkFlow",17,"tvVmax",1555.1
"WorkFlow",17,"tvKm",2237.72
"WorkFlow",17,"tvV",13.366
"WorkFlow",17,"tvKa",1.02215
"WorkFlow",17,"K12",1.89381
"WorkFlow",17,"K21",3.48309
"WorkFlow",17,"dVdWT",1.01829
"WorkFlow",18,"-2LL",7410.02124
"WorkFlow",18,"CMultStdev",0.538494
"WorkFlow",18,"tvVmax",1586.41
"WorkFlow",18,"tvKm",2254.75
"WorkFlow",18,"tvV",13.3475
"WorkFlow",18,"tvKa",1.00262
"WorkFlow",18,"K12",1.89445
"WorkFlow",18,"K21",3.48751
"WorkFlow",18,"dVdWT",1.01282
"WorkFlow",19,"-2LL",7409.87006
"WorkFlow",19,"CMultStdev",0.538961
"WorkFlow",19,"tvVmax",1615.33
"WorkFlow",19,"tvKm",2280.51
"WorkFlow",19,"tvV",13.2782
"WorkFlow",19,"tvKa",0.977626
"WorkFlow",19,"K12",1.88899
"WorkFlow",19,"K21",3.49863
"WorkFlow",19,"dVdWT",1.0058
"WorkFlow",20,"-2LL",7409.84332
"WorkFlow",20,"CMultStdev",0.53859
"WorkFlow",20,"tvVmax",1612.46
"WorkFlow",20,"tvKm",2275.62
"WorkFlow",20,"tvV",13.2674
"WorkFlow",20,"tvKa",0.976211
"WorkFlow",20,"K12",1.88824
"WorkFlow",20,"K21",3.49644
"WorkFlow",20,"dVdWT",1.0059
"WorkFlow",21,"-2LL",7409.83248
"WorkFlow",21,"CMultStdev",0.538021
"WorkFlow",21,"tvVmax",1607.66
"WorkFlow",21,"tvKm",2270.32
"WorkFlow",21,"tvV",13.2525
"WorkFlow",21,"tvKa",0.972563
"WorkFlow",21,"K12",1.88655
"WorkFlow",21,"K21",3.49303
"WorkFlow",21,"dVdWT",1.00565
"WorkFlow",22,"-2LL",7409.8319
"WorkFlow",22,"CMultStdev",0.538462
"WorkFlow",22,"tvVmax",1611.35
"WorkFlow",22,"tvKm",2273.81
"WorkFlow",22,"tvV",13.2585
"WorkFlow",22,"tvKa",0.974089
"WorkFlow",22,"K12",1.88812
"WorkFlow",22,"K21",3.49376
"WorkFlow",22,"dVdWT",1.00617
"WorkFlow",23,"-2LL",7409.7831
"WorkFlow",23,"CMultStdev",0.539705
"WorkFlow",23,"tvVmax",1629.24
"WorkFlow",23,"tvKm",2280.22
"WorkFlow",23,"tvV",13.2006
"WorkFlow",23,"tvKa",0.963414
"WorkFlow",23,"K12",1.89581
"WorkFlow",23,"K21",3.46106
"WorkFlow",23,"dVdWT",1.00494
"WorkFlow",24,"-2LL",7409.7349
"WorkFlow",24,"CMultStdev",0.540036
"WorkFlow",24,"tvVmax",1630.42
"WorkFlow",24,"tvKm",2282.45
"WorkFlow",24,"tvV",13.1579
"WorkFlow",24,"tvKa",0.963073
"WorkFlow",24,"K12",1.90234
"WorkFlow",24,"K21",3.43604
"WorkFlow",24,"dVdWT",1.00635
"WorkFlow",25,"-2LL",7409.59012
"WorkFlow",25,"CMultStdev",0.54682
"WorkFlow",25,"tvVmax",1680.93
"WorkFlow",25,"tvKm",2358.96
"WorkFlow",25,"tvV",12.2814
"WorkFlow",25,"tvKa",0.944503
"WorkFlow",25,"K12",2.04383
"WorkFlow",25,"K21",2.95412
"WorkFlow",25,"dVdWT",1.03541
"WorkFlow",26,"-2LL",7409.28324
"WorkFlow",26,"CMultStdev",0.54359
"WorkFlow",26,"tvVmax",1663.92
"WorkFlow",26,"tvKm",2353.24
"WorkFlow",26,"tvV",12.4488
"WorkFlow",26,"tvKa",0.943323
"WorkFlow",26,"K12",2.00552
"WorkFlow",26,"K21",3.08944
"WorkFlow",26,"dVdWT",1.02752
"WorkFlow",27,"-2LL",7409.00678
"WorkFlow",27,"CMultStdev",0.542241
"WorkFlow",27,"tvVmax",1670.4
"WorkFlow",27,"tvKm",2393.76
"WorkFlow",27,"tvV",12.2295
"WorkFlow",27,"tvKa",0.92919
"WorkFlow",27,"K12",2.03234
"WorkFlow",27,"K21",3.0268
"WorkFlow",27,"dVdWT",1.03165
"WorkFlow",28,"-2LL",7407.76154
"WorkFlow",28,"CMultStdev",0.538942
"WorkFlow",28,"tvVmax",1726.04
"WorkFlow",28,"tvKm",2599.74
"WorkFlow",28,"tvV",10.9995
"WorkFlow",28,"tvKa",0.854329
"WorkFlow",28,"K12",2.20808
"WorkFlow",28,"K21",2.60425
"WorkFlow",28,"dVdWT",1.05576
"WorkFlow",29,"-2LL",7407.35864
"WorkFlow",29,"CMultStdev",0.538186
"WorkFlow",29,"tvVmax",1752.81
"WorkFlow",29,"tvKm",2674.49
"WorkFlow",29,"tvV",10.4741
"WorkFlow",29,"tvKa",0.824245
"WorkFlow",29,"K12",2.28533
"WorkFlow",29,"K21",2.42323
"WorkFlow",29,"dVdWT",1.06537
"WorkFlow",30,"-2LL",7407.0619
"WorkFlow",30,"CMultStdev",0.537557
"WorkFlow",30,"tvVmax",1773.79
"WorkFlow",30,"tvKm",2729.54
"WorkFlow",30,"tvV",10.0697
"WorkFlow",30,"tvKa",0.800474
"WorkFlow",30,"K12",2.34292
"WorkFlow",30,"K21",2.29641
"WorkFlow",30,"dVdWT",1.07087
"WorkFlow",31,"-2LL",7406.41022
"WorkFlow",31,"CMultStdev",0.534284
"WorkFlow",31,"tvVmax",1854.97
"WorkFlow",31,"tvKm",2916.88
"WorkFlow",31,"tvV",8.32466
"WorkFlow",31,"tvKa",0.696551
"WorkFlow",31,"K12",2.59733
"WorkFlow",31,"K21",1.79503
"WorkFlow",31,"dVdWT",1.08484
"WorkFlow",32,"-2LL",7405.8023
"WorkFlow",32,"CMultStdev",0.531748
"WorkFlow",32,"tvVmax",1869.78
"WorkFlow",32,"tvKm",2946.8
"WorkFlow",32,"tvV",8.04265
"WorkFlow",32,"tvKa",0.674898
"WorkFlow",32,"K12",2.62619
"WorkFlow",32,"K21",1.79172
"WorkFlow",32,"dVdWT",1.07289
"WorkFlow",33,"-2LL",7405.39888
"WorkFlow",33,"CMultStdev",0.532548
"WorkFlow",33,"tvVmax",1869.18
"WorkFlow",33,"tvKm",2964.7
"WorkFlow",33,"tvV",7.6247
"WorkFlow",33,"tvKa",0.651871
"WorkFlow",33,"K12",2.68599
"WorkFlow",33,"K21",1.67269
"WorkFlow",33,"dVdWT",1.06647
"WorkFlow",34,"-2LL",7404.99846
"WorkFlow",34,"CMultStdev",0.536293
"WorkFlow",34,"tvVmax",1877.28
"WorkFlow",34,"tvKm",2993.61
"WorkFlow",34,"tvV",6.73811
"WorkFlow",34,"tvKa",0.594255
"WorkFlow",34,"K12",2.81652
"WorkFlow",34,"K21",1.44239
"WorkFlow",34,"dVdWT",1.04588
"WorkFlow",35,"-2LL",7404.9211
"WorkFlow",35,"CMultStdev",0.537829
"WorkFlow",35,"tvVmax",1865.8
"WorkFlow",35,"tvKm",2994.19
"WorkFlow",35,"tvV",6.64556
"WorkFlow",35,"tvKa",0.588376
"WorkFlow",35,"K12",2.82642
"WorkFlow",35,"K21",1.42562
"WorkFlow",35,"dVdWT",1.03631
"WorkFlow",36,"-2LL",7404.91348
"WorkFlow",36,"CMultStdev",0.537174
"WorkFlow",36,"tvVmax",1870.43
"WorkFlow",36,"tvKm",2997.18
"WorkFlow",36,"tvV",6.5141
"WorkFlow",36,"tvKa",0.579551
"WorkFlow",36,"K12",2.84833
"WorkFlow",36,"K21",1.39846
"WorkFlow",36,"dVdWT",1.03506
"WorkFlow",37,"-2LL",7404.9098
"WorkFlow",37,"CMultStdev",0.536338
"WorkFlow",37,"tvVmax",1873.62
"WorkFlow",37,"tvKm",2998.43
"WorkFlow",37,"tvV",6.42928
"WorkFlow",37,"tvKa",0.572862
"WorkFlow",37,"K12",2.86062
"WorkFlow",37,"K21",1.38155
"WorkFlow",37,"dVdWT",1.03396
"WorkFlow",38,"-2LL",7404.90856
"WorkFlow",38,"CMultStdev",0.536276
"WorkFlow",38,"tvVmax",1871.26
"WorkFlow",38,"tvKm",2998.37
"WorkFlow",38,"tvV",6.4288
"WorkFlow",38,"tvKa",0.573594
"WorkFlow",38,"K12",2.86059
"WorkFlow",38,"K21",1.38152
"WorkFlow",38,"dVdWT",1.03396
"WorkFlow",39,"-2LL",7404.90648
"WorkFlow",39,"CMultStdev",0.536348
"WorkFlow",39,"tvVmax",1870.96
"WorkFlow",39,"tvKm",2998.23
"WorkFlow",39,"tvV",6.43902
"WorkFlow",39,"tvKa",0.574311
"WorkFlow",39,"K12",2.85896
"WorkFlow",39,"K21",1.38367
"WorkFlow",39,"dVdWT",1.03414
"WorkFlow",40,"-2LL",7404.90648
"WorkFlow",40,"CMultStdev",0.536348
"WorkFlow",40,"tvVmax",1870.96
"WorkFlow",40,"tvKm",2998.23
"WorkFlow",40,"tvV",6.43902
"WorkFlow",40,"tvKa",0.574311
"WorkFlow",40,"K12",2.85896
"WorkFlow",40,"K21",1.38367
"WorkFlow",40,"dVdWT",1.03414
"WorkFlow",41,"-2LL",7404.90648
"WorkFlow",41,"CMultStdev",0.536348
"WorkFlow",41,"tvVmax",1870.96
"WorkFlow",41,"tvKm",2998.23
"WorkFlow",41,"tvV",6.43902
"WorkFlow",41,"tvKa",0.574311
"WorkFlow",41,"K12",2.85896
"WorkFlow",41,"K21",1.38367
"WorkFlow",41,"dVdWT",1.03414
